mesh_index,h,enforcement,p,projector,exponent_label,exponent,quadrature_degree,c_stab,skipped_zero_bases
13,0.10878565864408432,strong,1.5,P_h_perp,2,2.0,6,0.7709904950485366,0
13,0.10878565864408432,strong,1.5,P_h_perp,p,1.5,6,0.985658810817733,0
13,0.10878565864408432,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038210499689942,0
13,0.10878565864408432,strong,2.5,P_h,2,2.0,6,1.0000000000000002,0
13,0.10878565864408432,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
13,0.10878565864408432,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0085617508520992,0
13,0.10878565864408432,strong,2.5,P_h_perp,2,2.0,6,0.7709904950485366,0
13,0.10878565864408432,strong,2.5,P_h_perp,p,2.5,6,0.7276238442972764,0
13,0.10878565864408432,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441395370054046,0
14,0.10101525445522119,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
14,0.10101525445522119,multiplier,1.5,P_h,p,1.5,6,1.1407655931598177,0
14,0.10101525445522119,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
14,0.10101525445522119,multiplier,1.5,P_h_perp,2,2.0,6,0.7625102210206456,0
14,0.10101525445522119,multiplier,1.5,P_h_perp,p,1.5,6,0.9867051357383433,0
14,0.10101525445522119,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7065681248417692,0
14,0.10101525445522119,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
14,0.10101525445522119,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
14,0.10101525445522119,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0090973270868995,0
14,0.10101525445522119,multiplier,2.5,P_h_perp,2,2.0,6,0.7625102210206456,0
14,0.10101525445522119,multiplier,2.5,P_h_perp,p,2.5,6,0.7281801514001712,0
14,0.10101525445522119,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447718465046086,0
14,0.10101525445522119,strong,1.5,P_h,2,2.0,6,1.0000000000000002,0
14,0.10101525445522119,strong,1.5,P_h,p,1.5,6,1.140765616664736,0
14,0.10101525445522119,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000002,0
14,0.10101525445522119,strong,1.5,P_h_perp,2,2.0,6,0.7709901766666852,0
14,0.10101525445522119,strong,1.5,P_h_perp,p,1.5,6,0.9867052529943924,0
14,0.10101525445522119,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038207368873208,0
14,0.10101525445522119,strong,2.5,P_h,2,2.0,6,1.0000000000000002,0
14,0.10101525445522119,strong,2.5,P_h,p,2.5,6,1.0000000000000002,0
14,0.10101525445522119,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.009097332068681,0
14,0.10101525445522119,strong,2.5,P_h_perp,2,2.0,6,0.7709901766666852,0
14,0.10101525445522119,strong,2.5,P_h_perp,p,2.5,6,0.7276235499555761,0
14,0.10101525445522119,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441417497163449,0
15,0.09428090415820647,multiplier,1.5,P_h,2,2.0,6,1.0000000000000002,0
15,0.09428090415820647,multiplier,1.5,P_h,p,1.5,6,1.1425911141036451,0
15,0.09428090415820647,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
15,0.09428090415820647,multiplier,1.5,P_h_perp,2,2.0,6,0.7630645370251993,0
15,0.09428090415820647,multiplier,1.5,P_h_perp,p,1.5,6,0.9877833999568036,0
15,0.09428090415820647,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7064488451329641,0
15,0.09428090415820647,multiplier,2.5,P_h,2,2.0,6,1.0000000000000002,0
15,0.09428090415820647,multiplier,2.5,P_h,p,2.5,6,1.0000000000000002,0
15,0.09428090415820647,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0095763374944962,0
15,0.09428090415820647,multiplier,2.5,P_h_perp,2,2.0,6,0.7630645370251993,0
15,0.09428090415820647,multiplier,2.5,P_h_perp,p,2.5,6,0.7282424582568806,0
15,0.09428090415820647,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447743417486316,0
15,0.09428090415820647,strong,1.5,P_h,2,2.0,6,1.0000000000000002,0
15,0.09428090415820647,strong,1.5,P_h,p,1.5,6,1.1425911293358648,0
15,0.09428090415820647,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
15,0.09428090415820647,strong,1.5,P_h_perp,2,2.0,6,0.7709899540777047,0
15,0.09428090415820647,strong,1.5,P_h_perp,p,1.5,6,0.9877834995629662,0
15,0.09428090415820647,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038205180186758,0
15,0.09428090415820647,strong,2.5,P_h,2,2.0,6,1.0000000000000002,0
15,0.09428090415820647,strong,2.5,P_h,p,2.5,6,1.0000000000000002,0
15,0.09428090415820647,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.00957634098148,0
15,0.09428090415820647,strong,2.5,P_h_perp,2,2.0,6,0.7709899540777047,0
15,0.09428090415820647,strong,2.5,P_h_perp,p,2.5,6,0.7276233443913915,0
15,0.09428090415820647,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441434451017775,0
16,0.08838834764831845,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
16,0.08838834764831845,multiplier,1.5,P_h,p,1.5,6,1.1439322317262715,0
16,0.08838834764831845,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
16,0.08838834764831845,multiplier,1.5,P_h_perp,2,2.0,6,0.7635508375295349,0
16,0.08838834764831845,multiplier,1.5,P_h_perp,p,1.5,6,0.9885958947015736,0
16,0.08838834764831845,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7063372545693233,0
16,0.08838834764831845,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
16,0.08838834764831845,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
16,0.08838834764831845,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0099584705439577,0
16,0.08838834764831845,multiplier,2.5,P_h_perp,2,2.0,6,0.7635508375295349,0
16,0.08838834764831845,multiplier,2.5,P_h_perp,p,2.5,6,0.7282878724087067,0
16,0.08838834764831845,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447743935458086,0
16,0.08838834764831845,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
16,0.08838834764831845,strong,1.5,P_h,p,1.5,6,1.143932243428971,0
16,0.08838834764831845,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
16,0.08838834764831845,strong,1.5,P_h_perp,2,2.0,6,0.770989794689387,0
16,0.08838834764831845,strong,1.5,P_h_perp,p,1.5,6,0.9885959636277803,0
16,0.08838834764831845,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038203613026065,0
16,0.08838834764831845,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
16,0.08838834764831845,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
16,0.08838834764831845,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0099584729033544,0
16,0.08838834764831845,strong,2.5,P_h_perp,2,2.0,6,0.770989794689387,0
16,0.08838834764831845,strong,2.5,P_h_perp,p,2.5,6,0.7276231973251929,0
16,0.08838834764831845,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441447654040826,0
17,0.08318903308077032,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
17,0.08318903308077032,multiplier,1.5,P_h,p,1.5,6,1.1453018828784614,0
17,0.08318903308077032,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
17,0.08318903308077032,multiplier,1.5,P_h_perp,2,2.0,6,0.7639809149643496,0
17,0.08318903308077032,multiplier,1.5,P_h_perp,p,1.5,6,0.9894308300431433,0
17,0.08318903308077032,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.706233151174478,0
17,0.08318903308077032,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
17,0.08318903308077032,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
17,0.08318903308077032,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.010305166690064,0
17,0.08318903308077032,multiplier,2.5,P_h_perp,2,2.0,6,0.7639809149643496,0
17,0.08318903308077032,multiplier,2.5,P_h_perp,p,2.5,6,0.7283206385769578,0
17,0.08318903308077032,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447726660608893,0
17,0.08318903308077032,strong,1.5,P_h,2,2.0,6,1.0000000000000002,0
17,0.08318903308077032,strong,1.5,P_h,p,1.5,6,1.1453018908103956,0
17,0.08318903308077032,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000002,0
17,0.08318903308077032,strong,1.5,P_h_perp,2,2.0,6,0.7709896781421418,0
17,0.08318903308077032,strong,1.5,P_h_perp,p,1.5,6,0.9894308878520166,0
17,0.08318903308077032,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038202467140964,0
17,0.08318903308077032,strong,2.5,P_h,2,2.0,6,1.0000000000000002,0
17,0.08318903308077032,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
17,0.08318903308077032,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.010305168408678,0
17,0.08318903308077032,strong,2.5,P_h_perp,2,2.0,6,0.7709896781421418,0
17,0.08318903308077032,strong,2.5,P_h_perp,p,2.5,6,0.7276230898697701,0
17,0.08318903308077032,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441458085599595,0
18,0.07856742013183865,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
18,0.07856742013183865,multiplier,1.5,P_h,p,1.5,6,1.146346775892639,0
18,0.07856742013183865,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
18,0.07856742013183865,multiplier,1.5,P_h_perp,2,2.0,6,0.7643639851151003,0
18,0.07856742013183865,multiplier,1.5,P_h_perp,p,1.5,6,0.9900797371285665,0
18,0.07856742013183865,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7061361449697968,0
18,0.07856742013183865,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
18,0.07856742013183865,multiplier,2.5,P_h,p,2.5,6,1.0000000000000002,0
18,0.07856742013183865,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0105896265517442,0
18,0.07856742013183865,multiplier,2.5,P_h_perp,2,2.0,6,0.7643639851151003,0
18,0.07856742013183865,multiplier,2.5,P_h_perp,p,2.5,6,0.72834383316505,0
18,0.07856742013183865,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447696387763,0
18,0.07856742013183865,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
18,0.07856742013183865,strong,1.5,P_h,p,1.5,6,1.146346782218545,0
18,0.07856742013183865,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
18,0.07856742013183865,strong,1.5,P_h_perp,2,2.0,6,0.7709895913327502,0
18,0.07856742013183865,strong,1.5,P_h_perp,p,1.5,6,0.9900797796200006,0
18,0.07856742013183865,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038201613664736,0
18,0.07856742013183865,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
18,0.07856742013183865,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
18,0.07856742013183865,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0105896277708655,0
18,0.07856742013183865,strong,2.5,P_h_perp,2,2.0,6,0.7709895913327502,0
18,0.07856742013183865,strong,2.5,P_h_perp,p,2.5,6,0.7276230098846614,0
18,0.07856742013183865,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441466434453375,0
19,0.07443229275647877,multiplier,1.5,P_h,2,2.0,6,1.0000000000000002,0
19,0.07443229275647877,multiplier,1.5,P_h,p,1.5,6,1.1474118971945222,0
19,0.07443229275647877,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
19,0.07443229275647877,multiplier,1.5,P_h_perp,2,2.0,6,0.7647073543023116,0
19,0.07443229275647877,multiplier,1.5,P_h_perp,p,1.5,6,0.9907450741074204,0
19,0.07443229275647877,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7060457631108624,0
19,0.07443229275647877,multiplier,2.5,P_h,2,2.0,6,1.0000000000000002,0
19,0.07443229275647877,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
19,0.07443229275647877,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.010850534913462,0
19,0.07443229275647877,multiplier,2.5,P_h_perp,2,2.0,6,0.7647073543023116,0
19,0.07443229275647877,multiplier,2.5,P_h_perp,p,2.5,6,0.7283597193829249,0
19,0.07443229275647877,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.844765662470612,0
19,0.07443229275647877,strong,1.5,P_h,2,2.0,6,1.0000000000000002,0
19,0.07443229275647877,strong,1.5,P_h,p,1.5,6,1.1474119016360618,0
19,0.07443229275647877,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
19,0.07443229275647877,strong,1.5,P_h_perp,2,2.0,6,0.7709895256038011,0
19,0.07443229275647877,strong,1.5,P_h_perp,p,1.5,6,0.9907451096975096,0
19,0.07443229275647877,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038200967460458,0
19,0.07443229275647877,strong,2.5,P_h,2,2.0,6,1.0000000000000002,0
19,0.07443229275647877,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
19,0.07443229275647877,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0108505358296531,0
19,0.07443229275647877,strong,2.5,P_h_perp,2,2.0,6,0.7709895256038011,0
19,0.07443229275647877,strong,2.5,P_h_perp,p,2.5,6,0.7276229493571493,0
19,0.07443229275647877,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441473194286877,0
20,0.07071067811865482,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
20,0.07071067811865482,multiplier,1.5,P_h,p,1.5,6,1.14824879561889,0
20,0.07071067811865482,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
20,0.07071067811865482,multiplier,1.5,P_h_perp,2,2.0,6,0.7650168894923007,0
20,0.07071067811865482,multiplier,1.5,P_h_perp,p,1.5,6,0.991275207123216,0
20,0.07071067811865482,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7059615083039641,0
20,0.07071067811865482,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
20,0.07071067811865482,multiplier,2.5,P_h,p,2.5,6,1.0000000000000002,0
20,0.07071067811865482,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0110693518741567,0
20,0.07071067811865482,multiplier,2.5,P_h_perp,2,2.0,6,0.7650168894923007,0
20,0.07071067811865482,multiplier,2.5,P_h_perp,p,2.5,6,0.7283699845063041,0
20,0.07071067811865482,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447609967748075,0
20,0.07071067811865482,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
20,0.07071067811865482,strong,1.5,P_h,p,1.5,6,1.148248799264842,0
20,0.07071067811865482,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
20,0.07071067811865482,strong,1.5,P_h_perp,2,2.0,6,0.7709894751005117,0
20,0.07071067811865482,strong,1.5,P_h_perp,p,1.5,6,0.9912752344621398,0
20,0.07071067811865482,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038200470955768,0
20,0.07071067811865482,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
20,0.07071067811865482,strong,2.5,P_h,p,2.5,6,1.0000000000000002,0
20,0.07071067811865482,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0110693525487549,0
20,0.07071067811865482,strong,2.5,P_h_perp,2,2.0,6,0.7709894751005117,0
20,0.07071067811865482,strong,2.5,P_h_perp,p,2.5,6,0.7276229028734675,0
20,0.07071067811865482,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441478725077805,0
21,0.06734350297014746,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
21,0.06734350297014746,multiplier,1.5,P_h,p,1.5,6,1.1491005227266178,0
21,0.06734350297014746,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
21,0.06734350297014746,multiplier,1.5,P_h_perp,2,2.0,6,0.7652973560549474,0
21,0.06734350297014746,multiplier,1.5,P_h_perp,p,1.5,6,0.9918177173281921,0
21,0.06734350297014746,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7058828906838726,0
21,0.06734350297014746,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
21,0.06734350297014746,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
21,0.06734350297014746,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0112717942815053,0
21,0.06734350297014746,multiplier,2.5,P_h_perp,2,2.0,6,0.7652973560549474,0
21,0.06734350297014746,multiplier,2.5,P_h_perp,p,2.5,6,0.7283759019177026,0
21,0.06734350297014746,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447558357356235,0
21,0.06734350297014746,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
21,0.06734350297014746,strong,1.5,P_h,p,1.5,6,1.1491005253611641,0
21,0.06734350297014746,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
21,0.06734350297014746,strong,1.5,P_h_perp,2,2.0,6,0.7709894357802317,0
21,0.06734350297014746,strong,1.5,P_h_perp,p,1.5,6,0.9918177403128169,0
21,0.06734350297014746,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038200084399695,0
21,0.06734350297014746,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
21,0.06734350297014746,strong,2.5,P_h,p,2.5,6,1.0000000000000002,0
21,0.06734350297014746,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.011271794801195,0
21,0.06734350297014746,strong,2.5,P_h_perp,2,2.0,6,0.7709894357802317,0
21,0.06734350297014746,strong,2.5,P_h_perp,p,2.5,6,0.727622866698516,0
21,0.06734350297014746,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441483293412638,0
22,0.0642824346533226,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
22,0.0642824346533226,multiplier,1.5,P_h,p,1.5,6,1.1497858115814676,0
22,0.0642824346533226,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
22,0.0642824346533226,multiplier,1.5,P_h_perp,2,2.0,6,0.7655526646873834,0
22,0.0642824346533226,multiplier,1.5,P_h_perp,p,1.5,6,0.9922589186983476,0
22,0.0642824346533226,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7058094443688201,0
22,0.0642824346533226,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
22,0.0642824346533226,multiplier,2.5,P_h,p,2.5,6,1.0000000000000002,0
22,0.0642824346533226,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0114445878394016,0
22,0.0642824346533226,multiplier,2.5,P_h_perp,2,2.0,6,0.7655526646873834,0
22,0.0642824346533226,multiplier,2.5,P_h_perp,p,2.5,6,0.7283784422476803,0
22,0.0642824346533226,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447503255633931,0
22,0.0642824346533226,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
22,0.0642824346533226,strong,1.5,P_h,p,1.5,6,1.1497858137940609,0
22,0.0642824346533226,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
22,0.0642824346533226,strong,1.5,P_h_perp,2,2.0,6,0.7709894047989085,0
22,0.0642824346533226,strong,1.5,P_h_perp,p,1.5,6,0.992258936958554,0
22,0.0642824346533226,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038199779828103,0
22,0.0642824346533226,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
22,0.0642824346533226,strong,2.5,P_h,p,2.5,6,1.0000000000000002,0
22,0.0642824346533226,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0114445882338599,0
22,0.0642824346533226,strong,2.5,P_h_perp,2,2.0,6,0.7709894047989085,0
22,0.0642824346533226,strong,2.5,P_h_perp,p,2.5,6,0.7276228382064774,0
22,0.0642824346533226,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441487099518045,0
23,0.06148754619013468,multiplier,1.5,P_h,2,2.0,6,1.0000000000000002,0
23,0.06148754619013468,multiplier,1.5,P_h,p,1.5,6,1.1504822784591515,0
23,0.06148754619013468,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
23,0.06148754619013468,multiplier,1.5,P_h_perp,2,2.0,6,0.7657860547773856,0
23,0.06148754619013468,multiplier,1.5,P_h_perp,p,1.5,6,0.9927096675876267,0
23,0.06148754619013468,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7057407351332312,0
23,0.06148754619013468,multiplier,2.5,P_h,2,2.0,6,1.0000000000000002,0
23,0.06148754619013468,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
23,0.06148754619013468,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0116055811783549,0
23,0.06148754619013468,multiplier,2.5,P_h_perp,2,2.0,6,0.7657860547773856,0
23,0.06148754619013468,multiplier,2.5,P_h_perp,p,2.5,6,0.7283783468455831,0
23,0.06148754619013468,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447445771413135,0
23,0.06148754619013468,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
23,0.06148754619013468,strong,1.5,P_h,p,1.5,6,1.1504822800968344,0
23,0.06148754619013468,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
23,0.06148754619013468,strong,1.5,P_h_perp,2,2.0,6,0.7709893801216356,0
23,0.06148754619013468,strong,1.5,P_h_perp,p,1.5,6,0.9927096830322223,0
23,0.06148754619013468,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038199537233475,0
23,0.06148754619013468,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
23,0.06148754619013468,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
23,0.06148754619013468,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.011605581488437,0
23,0.06148754619013468,strong,2.5,P_h_perp,2,2.0,6,0.7709893801216356,0
23,0.06148754619013468,strong,2.5,P_h_perp,p,2.5,6,0.7276228155197796,0
23,0.06148754619013468,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.844149029572563,0
24,0.058925565098879064,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
24,0.058925565098879064,multiplier,1.5,P_h,p,1.5,6,1.1510536712381785,0
24,0.058925565098879064,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
24,0.058925565098879064,multiplier,1.5,P_h_perp,2,2.0,6,0.7660002325070676,0
24,0.058925565098879064,multiplier,1.5,P_h_perp,p,1.5,6,0.9930825667036337,0
24,0.058925565098879064,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7056763636633394,0
24,0.058925565098879064,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
24,0.058925565098879064,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
24,0.058925565098879064,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.011744989490746,0
24,0.058925565098879064,multiplier,2.5,P_h_perp,2,2.0,6,0.7660002325070676,0
24,0.058925565098879064,multiplier,2.5,P_h_perp,p,2.5,6,0.728376191959011,0
24,0.058925565098879064,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.844738675015035,0
24,0.058925565098879064,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
24,0.058925565098879064,strong,1.5,P_h,p,1.5,6,1.1510536726392464,0
24,0.058925565098879064,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
24,0.058925565098879064,strong,1.5,P_h_perp,2,2.0,6,0.7709893602699509,0
24,0.058925565098879064,strong,1.5,P_h_perp,p,1.5,6,0.9930825793032548,0
24,0.058925565098879064,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038199342079761,0
24,0.058925565098879064,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
24,0.058925565098879064,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
24,0.058925565098879064,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.011744989732127,0
24,0.058925565098879064,strong,2.5,P_h_perp,2,2.0,6,0.7709893602699509,0
24,0.058925565098879064,strong,2.5,P_h_perp,p,2.5,6,0.7276227972750378,0
24,0.058925565098879064,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441492999300962,0
25,0.05656854249492385,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
25,0.05656854249492385,multiplier,1.5,P_h,p,1.5,6,1.151633690570531,0
25,0.05656854249492385,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
25,0.05656854249492385,multiplier,1.5,P_h_perp,2,2.0,6,0.7661974762139586,0
25,0.05656854249492385,multiplier,1.5,P_h_perp,p,1.5,6,0.9934629797502147,0
25,0.05656854249492385,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7056159655197859,0
25,0.05656854249492385,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
25,0.05656854249492385,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
25,0.05656854249492385,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0118756411663,0
25,0.05656854249492385,multiplier,2.5,P_h_perp,2,2.0,6,0.7661974762139586,0
25,0.05656854249492385,multiplier,2.5,P_h_perp,p,2.5,6,0.7283724266479519,0
25,0.05656854249492385,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447326838666036,0
25,0.05656854249492385,strong,1.5,P_h,2,2.0,6,1.0000000000000002,0
25,0.05656854249492385,strong,1.5,P_h,p,1.5,6,1.1516336916289622,0
25,0.05656854249492385,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
25,0.05656854249492385,strong,1.5,P_h_perp,2,2.0,6,0.7709893441545442,0
25,0.05656854249492385,strong,1.5,P_h_perp,p,1.5,6,0.9934629904809852,0
25,0.05656854249492385,strong,1.5,P_h_perp,p_prime,3.0,6,0.703819918365728,0
25,0.05656854249492385,strong,2.5,P_h,2,2.0,6,1.0000000000000002,0
25,0.05656854249492385,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
25,0.05656854249492385,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.011875641359278,0
25,0.05656854249492385,strong,2.5,P_h_perp,2,2.0,6,0.7709893441545442,0
25,0.05656854249492385,strong,2.5,P_h_perp,p,2.5,6,0.7276227824682345,0
25,0.05656854249492385,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441495301497437,0
26,0.05439282932204224,multiplier,1.5,P_h,2,2.0,6,1.0000000000000002,0
26,0.05439282932204224,multiplier,1.5,P_h,p,1.5,6,1.1521173627439278,0
26,0.05439282932204224,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
26,0.05439282932204224,multiplier,1.5,P_h_perp,2,2.0,6,0.7663797177210302,0
26,0.05439282932204224,multiplier,1.5,P_h_perp,p,1.5,6,0.9937822888898388,0
26,0.05439282932204224,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7055592097208582,0
26,0.05439282932204224,multiplier,2.5,P_h,2,2.0,6,1.0000000000000002,0
26,0.05439282932204224,multiplier,2.5,P_h,p,2.5,6,1.0000000000000002,0
26,0.05439282932204224,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0119901433422076,0
26,0.05439282932204224,multiplier,2.5,P_h_perp,2,2.0,6,0.7663797177210302,0
26,0.05439282932204224,multiplier,2.5,P_h_perp,p,2.5,6,0.7283674038123882,0
